platform,rsa_bits,family,operation,payload_bytes,run_index,ops,total_ms,ms_per_op,throughput_mib_s
windows-mingw64,3072,hybrid,encrypt,446,17,10,9.128200,0.912820,0.465961
windows-mingw64,3072,hybrid,encrypt,446,18,10,8.297300,0.829730,0.512623
windows-mingw64,3072,hybrid,encrypt,446,19,10,8.556200,0.855620,0.497112
windows-mingw64,3072,hybrid,encrypt,446,20,10,8.187200,0.818720,0.519517
windows-mingw64,3072,hybrid,encrypt,446,21,10,8.642800,0.864280,0.492131
windows-mingw64,3072,hybrid,encrypt,446,22,10,8.898700,0.889870,0.477979
windows-mingw64,3072,hybrid,encrypt,446,23,10,9.146800,0.914680,0.465014
windows-mingw64,3072,hybrid,encrypt,446,24,10,8.673200,0.867320,0.490406
windows-mingw64,3072,hybrid,encrypt,446,25,10,8.325600,0.832560,0.510881
windows-mingw64,3072,hybrid,encrypt,446,26,10,8.859200,0.885920,0.480110
windows-mingw64,3072,hybrid,encrypt,446,27,10,8.292200,0.829220,0.512938
windows-mingw64,3072,hybrid,encrypt,446,28,10,8.641800,0.864180,0.492188
windows-mingw64,3072,hybrid,encrypt,446,29,10,8.287400,0.828740,0.513235
windows-mingw64,3072,hybrid,encrypt,446,30,10,8.644800,0.864480,0.492017
windows-mingw64,3072,hybrid,decrypt,446,1,10,1974.304700,197.430470,0.002154
windows-mingw64,3072,hybrid,decrypt,446,2,10,1957.435900,195.743590,0.002173
windows-mingw64,3072,hybrid,decrypt,446,3,10,2003.672300,200.367230,0.002123
windows-mingw64,3072,hybrid,decrypt,446,4,10,1958.703100,195.870310,0.002172
windows-mingw64,3072,hybrid,decrypt,446,5,10,2017.258200,201.725820,0.002108
windows-mingw64,3072,hybrid,decrypt,446,6,10,2006.681500,200.668150,0.002120
windows-mingw64,3072,hybrid,decrypt,446,7,10,1997.507100,199.750710,0.002129
windows-mingw64,3072,hybrid,decrypt,446,8,10,1987.963200,198.796320,0.002140
windows-mingw64,3072,hybrid,decrypt,446,9,10,1958.976500,195.897650,0.002171
windows-mingw64,3072,hybrid,decrypt,446,10,10,1971.912200,197.191220,0.002157
windows-mingw64,3072,hybrid,decrypt,446,11,10,1997.497100,199.749710,0.002129
windows-mingw64,3072,hybrid,decrypt,446,12,10,1967.399500,196.739950,0.002162
windows-mingw64,3072,hybrid,decrypt,446,13,10,1993.186700,199.318670,0.002134
windows-mingw64,3072,hybrid,decrypt,446,14,10,1959.971000,195.997100,0.002170
windows-mingw64,3072,hybrid,decrypt,446,15,10,1956.649800,195.664980,0.002174
windows-mingw64,3072,hybrid,decrypt,446,16,10,1984.280400,198.428040,0.002144
windows-mingw64,3072,hybrid,decrypt,446,17,10,1965.850700,196.585070,0.002164
windows-mingw64,3072,hybrid,decrypt,446,18,10,1977.657900,197.765790,0.002151
windows-mingw64,3072,hybrid,decrypt,446,19,10,1968.516000,196.851600,0.002161
windows-mingw64,3072,hybrid,decrypt,446,20,10,1954.631200,195.463120,0.002176
windows-mingw64,3072,hybrid,decrypt,446,21,10,1984.342900,198.434290,0.002143
windows-mingw64,3072,hybrid,decrypt,446,22,10,1970.756700,197.075670,0.002158
windows-mingw64,3072,hybrid,decrypt,446,23,10,1955.872700,195.587270,0.002175
windows-mingw64,3072,hybrid,decrypt,446,24,10,1990.888900,199.088890,0.002136
windows-mingw64,3072,hybrid,decrypt,446,25,10,1961.599200,196.159920,0.002168
windows-mingw64,3072,hybrid,decrypt,446,26,10,1986.207500,198.620750,0.002141
windows-mingw64,3072,hybrid,decrypt,446,27,10,1993.759900,199.375990,0.002133
windows-mingw64,3072,hybrid,decrypt,446,28,10,2088.045100,208.804510,0.002037
windows-mingw64,3072,hybrid,decrypt,446,29,10,1998.635100,199.863510,0.002128
windows-mingw64,3072,hybrid,decrypt,446,30,10,1960.269700,196.026970,0.002170
windows-mingw64,3072,hybrid,encrypt,1024,1,10,9.456400,0.945640,1.032700
windows-mingw64,3072,hybrid,encrypt,1024,2,10,8.466300,0.846630,1.153470
windows-mingw64,3072,hybrid,encrypt,1024,3,10,14.097800,1.409780,0.692706
windows-mingw64,3072,hybrid,encrypt,1024,4,10,11.946500,1.194650,0.817447
windows-mingw64,3072,hybrid,encrypt,1024,5,10,10.805800,1.080580,0.903739
windows-mingw64,3072,hybrid,encrypt,1024,6,10,9.411700,0.941170,1.037605
windows-mingw64,3072,hybrid,encrypt,1024,7,10,8.898000,0.889800,1.097508
windows-mingw64,3072,hybrid,encrypt,1024,8,10,8.529400,0.852940,1.144937
windows-mingw64,3072,hybrid,encrypt,1024,9,10,9.299700,0.929970,1.050101
windows-mingw64,3072,hybrid,encrypt,1024,10,10,8.391700,0.839170,1.163724
windows-mingw64,3072,hybrid,encrypt,1024,11,10,8.798500,0.879850,1.109919
windows-mingw64,3072,hybrid,encrypt,1024,12,10,8.381000,0.838100,1.165210
windows-mingw64,3072,hybrid,encrypt,1024,13,10,9.082400,0.908240,1.075225
windows-mingw64,3072,hybrid,encrypt,1024,14,10,9.697300,0.969730,1.007046
windows-mingw64,3072,hybrid,encrypt,1024,15,10,8.389700,0.838970,1.164002
windows-mingw64,3072,hybrid,encrypt,1024,16,10,8.933600,0.893360,1.093134
windows-mingw64,3072,hybrid,encrypt,1024,17,10,8.608200,0.860820,1.134456
windows-mingw64,3072,hybrid,encrypt,1024,18,10,8.820800,0.882080,1.107113
windows-mingw64,3072,hybrid,encrypt,1024,19,10,8.393000,0.839300,1.163544
windows-mingw64,3072,hybrid,encrypt,1024,20,10,8.643100,0.864310,1.129875
windows-mingw64,3072,hybrid,encrypt,1024,21,10,8.257800,0.825780,1.182594
windows-mingw64,3072,hybrid,encrypt,1024,22,10,8.909500,0.890950,1.096091
windows-mingw64,3072,hybrid,encrypt,1024,23,10,8.631700,0.863170,1.131368
windows-mingw64,3072,hybrid,encrypt,1024,24,10,8.641200,0.864120,1.130124
windows-mingw64,3072,hybrid,encrypt,1024,25,10,9.251900,0.925190,1.055526
windows-mingw64,3072,hybrid,encrypt,1024,26,10,8.314800,0.831480,1.174487
windows-mingw64,3072,hybrid,encrypt,1024,27,10,8.777200,0.877720,1.112613
windows-mingw64,3072,hybrid,encrypt,1024,28,10,8.340100,0.834010,1.170924
windows-mingw64,3072,hybrid,encrypt,1024,29,10,8.430300,0.843030,1.158396
windows-mingw64,3072,hybrid,encrypt,1024,30,10,8.270300,0.827030,1.180807
windows-mingw64,3072,hybrid,decrypt,1024,1,10,1984.729800,198.472980,0.004920
windows-mingw64,3072,hybrid,decrypt,1024,2,10,1989.847000,198.984700,0.004908
windows-mingw64,3072,hybrid,decrypt,1024,3,10,1968.178500,196.817850,0.004962
windows-mingw64,3072,hybrid,decrypt,1024,4,10,2005.075900,200.507590,0.004870
windows-mingw64,3072,hybrid,decrypt,1024,5,10,1965.522800,196.552280,0.004968
windows-mingw64,3072,hybrid,decrypt,1024,6,10,1959.106800,195.910680,0.004985
windows-mingw64,3072,hybrid,decrypt,1024,7,10,1999.111100,199.911110,0.004885
windows-mingw64,3072,hybrid,decrypt,1024,8,10,1984.744100,198.474410,0.004920
windows-mingw64,3072,hybrid,decrypt,1024,9,10,2027.516000,202.751600,0.004817
windows-mingw64,3072,hybrid,decrypt,1024,10,10,2059.993000,205.999300,0.004741
windows-mingw64,3072,hybrid,decrypt,1024,11,10,1970.723000,197.072300,0.004955
windows-mingw64,3072,hybrid,decrypt,1024,12,10,1983.212000,198.321200,0.004924
windows-mingw64,3072,hybrid,decrypt,1024,13,10,2004.354700,200.435470,0.004872
windows-mingw64,3072,hybrid,decrypt,1024,14,10,1985.354900,198.535490,0.004919
windows-mingw64,3072,hybrid,decrypt,1024,15,10,1975.799100,197.579910,0.004943
windows-mingw64,3072,hybrid,decrypt,1024,16,10,2028.731700,202.873170,0.004814
windows-mingw64,3072,hybrid,decrypt,1024,17,10,1988.695500,198.869550,0.004911
windows-mingw64,3072,hybrid,decrypt,1024,18,10,1960.136800,196.013680,0.004982
windows-mingw64,3072,hybrid,decrypt,1024,19,10,1961.544400,196.154440,0.004979
windows-mingw64,3072,hybrid,decrypt,1024,20,10,1992.202800,199.220280,0.004902
windows-mingw64,3072,hybrid,decrypt,1024,21,10,1954.215700,195.421570,0.004997
windows-mingw64,3072,hybrid,decrypt,1024,22,10,1983.908700,198.390870,0.004922
windows-mingw64,3072,hybrid,decrypt,1024,23,10,1966.898700,196.689870,0.004965
windows-mingw64,3072,hybrid,decrypt,1024,24,10,1967.095200,196.709520,0.004964
windows-mingw64,3072,hybrid,decrypt,1024,25,10,1979.436400,197.943640,0.004934
windows-mingw64,3072,hybrid,decrypt,1024,26,10,1962.855900,196.285590,0.004975
windows-mingw64,3072,hybrid,decrypt,1024,27,10,2000.110200,200.011020,0.004883
windows-mingw64,3072,hybrid,decrypt,1024,28,10,2052.936800,205.293680,0.004757
windows-mingw64,3072,hybrid,decrypt,1024,29,10,2569.563500,256.956350,0.003800
windows-mingw64,3072,hybrid,decrypt,1024,30,10,3057.253700,305.725370,0.003194
windows-mingw64,3072,hybrid,encrypt,16384,1,10,14.819700,1.481970,10.543398
windows-mingw64,3072,hybrid,encrypt,16384,2,10,15.459600,1.545960,10.106989
windows-mingw64,3072,hybrid,encrypt,16384,3,10,14.141500,1.414150,11.049040
windows-mingw64,3072,hybrid,encrypt,16384,4,10,16.160100,1.616010,9.668876
windows-mingw64,3072,hybrid,encrypt,16384,5,10,15.292200,1.529220,10.217627
windows-mingw64,3072,hybrid,encrypt,16384,6,10,12.895600,1.289560,12.116536
windows-mingw64,3072,hybrid,encrypt,16384,7,10,11.965400,1.196540,13.058485
windows-mingw64,3072,hybrid,encrypt,16384,8,10,11.879100,1.187910,13.153353
windows-mingw64,3072,hybrid,encrypt,16384,9,10,18.185500,1.818550,8.592010
windows-mingw64,3072,hybrid,encrypt,16384,10,10,13.645100,1.364510,11.450997
windows-mingw64,3072,hybrid,encrypt,16384,11,10,19.330500,1.933050,8.083081
windows-mingw64,3072,hybrid,encrypt,16384,12,10,16.650400,1.665040,9.384159
windows-mingw64,3072,hybrid,encrypt,16384,13,10,17.158900,1.715890,9.106062
windows-mingw64,3072,hybrid,encrypt,16384,14,10,11.978300,1.197830,13.044422
windows-mingw64,3072,hybrid,encrypt,16384,15,10,13.736900,1.373690,11.374473
windows-mingw64,3072,hybrid,encrypt,16384,16,10,12.088600,1.208860,12.925401
windows-mingw64,3072,hybrid,encrypt,16384,17,10,10.972600,1.097260,14.240016
windows-mingw64,3072,hybrid,encrypt,16384,18,10,12.505200,1.250520,12.494802
windows-mingw64,3072,hybrid,encrypt,16384,19,10,11.460000,1.146000,13.634380
windows-mingw64,3072,hybrid,encrypt,16384,20,10,10.832000,1.083200,14.424852
windows-mingw64,3072,hybrid,encrypt,16384,21,10,12.557300,1.255730,12.442961
windows-mingw64,3072,hybrid,encrypt,16384,22,10,15.114100,1.511410,10.338029
windows-mingw64,3072,hybrid,encrypt,16384,23,10,12.954600,1.295460,12.061353
windows-mingw64,3072,hybrid,encrypt,16384,24,10,12.776200,1.277620,12.229771
windows-mingw64,3072,hybrid,encrypt,16384,25,10,11.263600,1.126360,13.872119
windows-mingw64,3072,hybrid,encrypt,16384,26,10,14.079200,1.407920,11.097932
windows-mingw64,3072,hybrid,encrypt,16384,27,10,16.054500,1.605450,9.732474
windows-mingw64,3072,hybrid,encrypt,16384,28,10,18.430100,1.843010,8.477979
windows-mingw64,3072,hybrid,encrypt,16384,29,10,17.680800,1.768080,8.837270
windows-mingw64,3072,hybrid,encrypt,16384,30,10,15.861200,1.586120,9.851083
windows-mingw64,3072,hybrid,decrypt,16384,1,10,2966.178000,296.617800,0.052677
windows-mingw64,3072,hybrid,decrypt,16384,2,10,2645.058000,264.505800,0.059072
windows-mingw64,3072,hybrid,decrypt,16384,3,10,3078.150400,307.815040,0.050761
windows-mingw64,3072,hybrid,decrypt,16384,4,10,2742.909500,274.290950,0.056965
windows-mingw64,3072,hybrid,decrypt,16384,5,10,2685.485100,268.548510,0.058183
windows-mingw64,3072,hybrid,decrypt,16384,6,10,2651.930000,265.193000,0.058919
windows-mingw64,3072,hybrid,decrypt,16384,7,10,2667.267700,266.726770,0.058581
windows-mingw64,3072,hybrid,decrypt,16384,8,10,2648.525700,264.852570,0.058995
windows-mingw64,3072,hybrid,decrypt,16384,9,10,2685.379300,268.537930,0.058185
windows-mingw64,3072,hybrid,decrypt,16384,10,10,2633.804900,263.380490,0.059325
windows-mingw64,3072,hybrid,decrypt,16384,11,10,2714.032600,271.403260,0.057571
windows-mingw64,3072,hybrid,decrypt,16384,12,10,3059.237300,305.923730,0.051075
windows-mingw64,3072,hybrid,decrypt,16384,13,10,2884.736100,288.473610,0.054164
windows-mingw64,3072,hybrid,decrypt,16384,14,10,2821.454800,282.145480,0.055379
windows-mingw64,3072,hybrid,decrypt,16384,15,10,2790.673200,279.067320,0.055990
windows-mingw64,3072,hybrid,decrypt,16384,16,10,2686.358000,268.635800,0.058164
windows-mingw64,3072,hybrid,decrypt,16384,17,10,2525.667300,252.566730,0.061865
windows-mingw64,3072,hybrid,decrypt,16384,18,10,2482.617300,248.261730,0.062938
windows-mingw64,3072,hybrid,decrypt,16384,19,10,2508.984200,250.898420,0.062276
windows-mingw64,3072,hybrid,decrypt,16384,20,10,2452.162200,245.216220,0.063719
windows-mingw64,3072,hybrid,decrypt,16384,21,10,2504.986600,250.498660,0.062376
windows-mingw64,3072,hybrid,decrypt,16384,22,10,2649.712100,264.971210,0.058969
windows-mingw64,3072,hybrid,decrypt,16384,23,10,2722.627600,272.262760,0.057389
windows-mingw64,3072,hybrid,decrypt,16384,24,10,2688.402700,268.840270,0.058120
windows-mingw64,3072,hybrid,decrypt,16384,25,10,2723.766300,272.376630,0.057365
windows-mingw64,3072,hybrid,decrypt,16384,26,10,2690.170400,269.017040,0.058082
windows-mingw64,3072,hybrid,decrypt,16384,27,10,2777.820200,277.782020,0.056249
windows-mingw64,3072,hybrid,decrypt,16384,28,10,2600.007900,260.000790,0.060096
windows-mingw64,3072,hybrid,decrypt,16384,29,10,2654.185300,265.418530,0.058869
windows-mingw64,3072,hybrid,decrypt,16384,30,10,2582.826900,258.282690,0.060496
windows-mingw64,3072,hybrid,encrypt,1048576,1,10,57.580500,5.758050,173.669906
windows-mingw64,3072,hybrid,encrypt,1048576,2,10,68.994900,6.899490,144.938249
windows-mingw64,3072,hybrid,encrypt,1048576,3,10,59.099200,5.909920,169.207028
windows-mingw64,3072,hybrid,encrypt,1048576,4,10,64.140600,6.414060,155.907491
windows-mingw64,3072,hybrid,encrypt,1048576,5,10,66.331500,6.633150,150.757936
windows-mingw64,3072,hybrid,encrypt,1048576,6,10,68.149300,6.814930,146.736650
windows-mingw64,3072,hybrid,encrypt,1048576,7,10,69.851300,6.985130,143.161258
windows-mingw64,3072,hybrid,encrypt,1048576,8,10,131.092400,13.109240,76.282073
windows-mingw64,3072,hybrid,encrypt,1048576,9,10,88.968900,8.896890,112.398827
windows-mingw64,3072,hybrid,encrypt,1048576,10,10,67.948500,6.794850,147.170283
windows-mingw64,3072,hybrid,encrypt,1048576,11,10,61.965500,6.196550,161.380123
windows-mingw64,3072,hybrid,encrypt,1048576,12,10,53.794200,5.379420,185.893647
windows-mingw64,3072,hybrid,encrypt,1048576,13,10,47.259100,4.725910,211.599459
windows-mingw64,3072,hybrid,encrypt,1048576,14,10,43.418100,4.341810,230.318692
windows-mingw64,3072,hybrid,encrypt,1048576,15,10,43.575800,4.357580,229.485173
windows-mingw64,3072,hybrid,encrypt,1048576,16,10,48.084600,4.808460,207.966792
windows-mingw64,3072,hybrid,encrypt,1048576,17,10,48.609200,4.860920,205.722374
windows-mingw64,3072,hybrid,encrypt,1048576,18,10,44.162900,4.416290,226.434405
windows-mingw64,3072,hybrid,encrypt,1048576,19,10,51.083200,5.108320,195.759075
windows-mingw64,3072,hybrid,encrypt,1048576,20,10,57.360900,5.736090,174.334782
windows-mingw64,3072,hybrid,encrypt,1048576,21,10,59.067100,5.906710,169.298984
windows-mingw64,3072,hybrid,encrypt,1048576,22,10,51.835600,5.183560,192.917609
windows-mingw64,3072,hybrid,encrypt,1048576,23,10,53.424100,5.342410,187.181441
windows-mingw64,3072,hybrid,encrypt,1048576,24,10,54.760900,5.476090,182.612046
windows-mingw64,3072,hybrid,encrypt,1048576,25,10,54.748700,5.474870,182.652739
windows-mingw64,3072,hybrid,encrypt,1048576,26,10,61.459200,6.145920,162.709570
windows-mingw64,3072,hybrid,encrypt,1048576,27,10,54.639300,5.463930,183.018450
windows-mingw64,3072,hybrid,encrypt,1048576,28,10,54.208200,5.420820,184.473936
windows-mingw64,3072,hybrid,encrypt,1048576,29,10,49.706100,4.970610,201.182551
windows-mingw64,3072,hybrid,encrypt,1048576,30,10,59.642200,5.964220,167.666518
windows-mingw64,3072,hybrid,decrypt,1048576,1,10,2706.955500,270.695550,3.694187
windows-mingw64,3072,hybrid,decrypt,1048576,2,10,2694.603900,269.460390,3.711121
windows-mingw64,3072,hybrid,decrypt,1048576,3,10,2905.545000,290.554500,3.441695
windows-mingw64,3072,hybrid,decrypt,1048576,4,10,2676.204800,267.620480,3.736635
windows-mingw64,3072,hybrid,decrypt,1048576,5,10,2774.890200,277.489020,3.603746
windows-mingw64,3072,hybrid,decrypt,1048576,6,10,2735.019100,273.501910,3.656282
windows-mingw64,3072,hybrid,decrypt,1048576,7,10,2624.842600,262.484260,3.809752
windows-mingw64,3072,hybrid,decrypt,1048576,8,10,2681.638200,268.163820,3.729064
windows-mingw64,3072,hybrid,decrypt,1048576,9,10,2618.957800,261.895780,3.818313
windows-mingw64,3072,hybrid,decrypt,1048576,10,10,2757.237000,275.723700,3.626819
windows-mingw64,3072,hybrid,decrypt,1048576,11,10,2502.027100,250.202710,3.996759
windows-mingw64,3072,hybrid,decrypt,1048576,12,10,2574.190200,257.419020,3.884717
windows-mingw64,3072,hybrid,decrypt,1048576,13,10,2552.827500,255.282750,3.917225
windows-mingw64,3072,hybrid,decrypt,1048576,14,10,2699.597600,269.959760,3.704256
windows-mingw64,3072,hybrid,decrypt,1048576,15,10,2492.902800,249.290280,4.011388
windows-mingw64,3072,hybrid,decrypt,1048576,16,10,2521.419900,252.141990,3.966019
windows-mingw64,3072,hybrid,decrypt,1048576,17,10,2499.805500,249.980550,4.000311
windows-mingw64,3072,hybrid,decrypt,1048576,18,10,2526.333900,252.633390,3.958305
windows-mingw64,3072,hybrid,decrypt,1048576,19,10,2498.868400,249.886840,4.001811
windows-mingw64,3072,hybrid,decrypt,1048576,20,10,2762.446500,276.244650,3.619980
windows-mingw64,3072,hybrid,decrypt,1048576,21,10,2570.691000,257.069100,3.890005
windows-mingw64,3072,hybrid,decrypt,1048576,22,10,2753.281200,275.328120,3.632030
windows-mingw64,3072,hybrid,decrypt,1048576,23,10,2639.891500,263.989150,3.788034
windows-mingw64,3072,hybrid,decrypt,1048576,24,10,2511.364300,251.136430,3.981899
windows-mingw64,3072,hybrid,decrypt,1048576,25,10,2559.524100,255.952410,3.906976
windows-mingw64,3072,hybrid,decrypt,1048576,26,10,2599.422100,259.942210,3.847009
windows-mingw64,3072,hybrid,decrypt,1048576,27,10,2196.126600,219.612660,4.553472
windows-mingw64,3072,hybrid,decrypt,1048576,28,10,2709.678500,270.967850,3.690475
windows-mingw64,3072,hybrid,decrypt,1048576,29,10,2632.560900,263.256090,3.798583
windows-mingw64,3072,hybrid,decrypt,1048576,30,10,2639.049600,263.904960,3.789243
windows-mingw64,4096,rsa-oaep,encrypt,32,1,10,5.087600,0.508760,0.059984
windows-mingw64,4096,rsa-oaep,encrypt,32,2,10,5.209300,0.520930,0.058583
windows-mingw64,4096,rsa-oaep,encrypt,32,3,10,6.177800,0.617780,0.049399
windows-mingw64,4096,rsa-oaep,encrypt,32,4,10,4.884400,0.488440,0.062480
windows-mingw64,4096,rsa-oaep,encrypt,32,5,10,9.599400,0.959940,0.031791
windows-mingw64,4096,rsa-oaep,encrypt,32,6,10,5.450100,0.545010,0.055995
windows-mingw64,4096,rsa-oaep,encrypt,32,7,10,5.164900,0.516490,0.059086
windows-mingw64,4096,rsa-oaep,encrypt,32,8,10,5.215600,0.521560,0.058512
windows-mingw64,4096,rsa-oaep,encrypt,32,9,10,5.961700,0.596170,0.051189
windows-mingw64,4096,rsa-oaep,encrypt,32,10,10,4.817800,0.481780,0.063343
windows-mingw64,4096,rsa-oaep,encrypt,32,11,10,5.415900,0.541590,0.056348
windows-mingw64,4096,rsa-oaep,encrypt,32,12,10,6.544900,0.654490,0.046628
windows-mingw64,4096,rsa-oaep,encrypt,32,13,10,4.917800,0.491780,0.062055
windows-mingw64,4096,rsa-oaep,encrypt,32,14,10,5.865700,0.586570,0.052027
windows-mingw64,4096,rsa-oaep,encrypt,32,15,10,4.613300,0.461330,0.066151
windows-mingw64,4096,rsa-oaep,encrypt,32,16,10,5.934200,0.593420,0.051427
windows-mingw64,4096,rsa-oaep,encrypt,32,17,10,5.049500,0.504950,0.060437
windows-mingw64,4096,rsa-oaep,encrypt,32,18,10,4.906300,0.490630,0.062201
windows-mingw64,4096,rsa-oaep,encrypt,32,19,10,6.140100,0.614010,0.049702
windows-mingw64,4096,rsa-oaep,encrypt,32,20,10,4.310400,0.431040,0.070800
windows-mingw64,4096,rsa-oaep,encrypt,32,21,10,6.380100,0.638010,0.047832
windows-mingw64,4096,rsa-oaep,encrypt,32,22,10,5.269300,0.526930,0.057916
windows-mingw64,4096,rsa-oaep,encrypt,32,23,10,5.612000,0.561200,0.054379
windows-mingw64,4096,rsa-oaep,encrypt,32,24,10,6.131500,0.613150,0.049772
windows-mingw64,4096,rsa-oaep,encrypt,32,25,10,5.957600,0.595760,0.051225
windows-mingw64,4096,rsa-oaep,encrypt,32,26,10,5.711900,0.571190,0.053428
windows-mingw64,4096,rsa-oaep,encrypt,32,27,10,4.806600,0.480660,0.063491
windows-mingw64,4096,rsa-oaep,encrypt,32,28,10,5.075300,0.507530,0.060130
windows-mingw64,4096,rsa-oaep,encrypt,32,29,10,4.859300,0.485930,0.062802
windows-mingw64,4096,rsa-oaep,encrypt,32,30,10,4.778900,0.477890,0.063859
windows-mingw64,4096,rsa-oaep,decrypt,32,1,10,1765.715500,176.571550,0.000173
windows-mingw64,4096,rsa-oaep,decrypt,32,2,10,1768.372300,176.837230,0.000173
windows-mingw64,4096,rsa-oaep,decrypt,32,3,10,1716.311300,171.631130,0.000178
windows-mingw64,4096,rsa-oaep,decrypt,32,4,10,1758.218700,175.821870,0.000174
windows-mingw64,4096,rsa-oaep,decrypt,32,5,10,1775.125500,177.512550,0.000172
windows-mingw64,4096,rsa-oaep,decrypt,32,6,10,1769.112900,176.911290,0.000173
windows-mingw64,4096,rsa-oaep,decrypt,32,7,10,1760.415300,176.041530,0.000173
windows-mingw64,4096,rsa-oaep,decrypt,32,8,10,1715.310200,171.531020,0.000178
windows-mingw64,4096,rsa-oaep,decrypt,32,9,10,1732.453400,173.245340,0.000176
windows-mingw64,4096,rsa-oaep,decrypt,32,10,10,1756.653800,175.665380,0.000174
windows-mingw64,4096,rsa-oaep,decrypt,32,11,10,1762.753100,176.275310,0.000173
windows-mingw64,4096,rsa-oaep,decrypt,32,12,10,1743.908100,174.390810,0.000175
windows-mingw64,4096,rsa-oaep,decrypt,32,13,10,1719.067700,171.906770,0.000178
windows-mingw64,4096,rsa-oaep,decrypt,32,14,10,1718.921300,171.892130,0.000178
windows-mingw64,4096,rsa-oaep,decrypt,32,15,10,1696.365500,169.636550,0.000180
windows-mingw64,4096,rsa-oaep,decrypt,32,16,10,1796.198700,179.619870,0.000170
windows-mingw64,4096,rsa-oaep,decrypt,32,17,10,1805.989900,180.598990,0.000169
windows-mingw64,4096,rsa-oaep,decrypt,32,18,10,1764.394000,176.439400,0.000173
windows-mingw64,4096,rsa-oaep,decrypt,32,19,10,1944.310500,194.431050,0.000157
windows-mingw64,4096,rsa-oaep,decrypt,32,20,10,1820.114100,182.011410,0.000168
windows-mingw64,4096,rsa-oaep,decrypt,32,21,10,1767.265600,176.726560,0.000173
windows-mingw64,4096,rsa-oaep,decrypt,32,22,10,1819.265200,181.926520,0.000168
windows-mingw64,4096,rsa-oaep,decrypt,32,23,10,1784.552800,178.455280,0.000171
windows-mingw64,4096,rsa-oaep,decrypt,32,24,10,1758.971900,175.897190,0.000173
windows-mingw64,4096,rsa-oaep,decrypt,32,25,10,1720.401100,172.040110,0.000177
windows-mingw64,4096,rsa-oaep,decrypt,32,26,10,1838.137600,183.813760,0.000166
windows-mingw64,4096,rsa-oaep,decrypt,32,27,10,1784.088200,178.408820,0.000171
windows-mingw64,4096,rsa-oaep,decrypt,32,28,10,1937.218300,193.721830,0.000158
windows-mingw64,4096,rsa-oaep,decrypt,32,29,10,1838.475000,183.847500,0.000166
windows-mingw64,4096,rsa-oaep,decrypt,32,30,10,2016.828300,201.682830,0.000151
windows-mingw64,4096,rsa-oaep,encrypt,190,1,10,6.990800,0.699080,0.259195
windows-mingw64,4096,rsa-oaep,encrypt,190,2,10,6.187100,0.618710,0.292864
windows-mingw64,4096,rsa-oaep,encrypt,190,3,10,6.952600,0.695260,0.260619
windows-mingw64,4096,rsa-oaep,encrypt,190,4,10,6.670300,0.667030,0.271649
windows-mingw64,4096,rsa-oaep,encrypt,190,5,10,7.886600,0.788660,0.229754
windows-mingw64,4096,rsa-oaep,encrypt,190,6,10,6.592500,0.659250,0.274855
windows-mingw64,4096,rsa-oaep,encrypt,190,7,10,5.386600,0.538660,0.336387
windows-mingw64,4096,rsa-oaep,encrypt,190,8,10,7.550400,0.755040,0.239985
windows-mingw64,4096,rsa-oaep,encrypt,190,9,10,6.905900,0.690590,0.262382
windows-mingw64,4096,rsa-oaep,encrypt,190,10,10,8.957300,0.895730,0.202291
windows-mingw64,4096,rsa-oaep,encrypt,190,11,10,7.231800,0.723180,0.250557
windows-mingw64,4096,rsa-oaep,encrypt,190,12,10,8.273900,0.827390,0.219000
windows-mingw64,4096,rsa-oaep,encrypt,190,13,10,7.943100,0.794310,0.228120
windows-mingw64,4096,rsa-oaep,encrypt,190,14,10,6.267900,0.626790,0.289089
windows-mingw64,4096,rsa-oaep,encrypt,190,15,10,5.619700,0.561970,0.322434
windows-mingw64,4096,rsa-oaep,encrypt,190,16,10,4.495100,0.449510,0.403101
windows-mingw64,4096,rsa-oaep,encrypt,190,17,10,6.652500,0.665250,0.272376
windows-mingw64,4096,rsa-oaep,encrypt,190,18,10,4.878000,0.487800,0.371460
windows-mingw64,4096,rsa-oaep,encrypt,190,19,10,5.777600,0.577760,0.313622
windows-mingw64,4096,rsa-oaep,encrypt,190,20,10,5.810000,0.581000,0.311873
windows-mingw64,4096,rsa-oaep,encrypt,190,21,10,7.300300,0.730030,0.248206
windows-mingw64,4096,rsa-oaep,encrypt,190,22,10,5.663800,0.566380,0.319923
windows-mingw64,4096,rsa-oaep,encrypt,190,23,10,4.881400,0.488140,0.371201
windows-mingw64,4096,rsa-oaep,encrypt,190,24,10,5.796500,0.579650,0.312599
windows-mingw64,4096,rsa-oaep,encrypt,190,25,10,6.849300,0.684930,0.264550
windows-mingw64,4096,rsa-oaep,encrypt,190,26,10,4.684100,0.468410,0.386837
windows-mingw64,4096,rsa-oaep,encrypt,190,27,10,4.953700,0.495370,0.365783
windows-mingw64,4096,rsa-oaep,encrypt,190,28,10,5.427400,0.542740,0.333858
windows-mingw64,4096,rsa-oaep,encrypt,190,29,10,4.882800,0.488280,0.371095
windows-mingw64,4096,rsa-oaep,encrypt,190,30,10,5.182600,0.518260,0.349628
windows-mingw64,4096,rsa-oaep,decrypt,190,1,10,1827.336200,182.733620,0.000992
windows-mingw64,4096,rsa-oaep,decrypt,190,2,10,1848.739900,184.873990,0.000980
