platform,algo,input_size_bytes,mode,run,ops,warmup_ms,total_ms,latency_ms_per_op,throughput_mib_s,digest_size_bytes,streaming,compiler,build_type
ubuntu24.04-gcc,sha512,104857600,hash,10,1,1000,108.092023,108.092023,925.137649,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha512,104857600,hash,11,1,1000,108.020781,108.020781,925.747797,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha512,104857600,hash,12,1,1000,108.315761,108.315761,923.226676,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha512,104857600,hash,13,1,1000,108.075563,108.075563,925.278548,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha512,104857600,hash,14,1,1000,108.130602,108.130602,924.807577,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha512,104857600,hash,15,1,1000,108.010642,108.010642,925.834697,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha512,104857600,hash,16,1,1000,108.234740,108.234740,923.917774,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha512,104857600,hash,17,1,1000,107.867146,107.867146,927.066338,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha512,104857600,hash,18,1,1000,108.302172,108.302172,923.342516,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha512,104857600,hash,19,1,1000,107.887124,107.887124,926.894668,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha512,104857600,hash,20,1,1000,108.210432,108.210432,924.125319,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha512,104857600,hash,21,1,1000,108.933339,108.933339,917.992608,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha512,104857600,hash,22,1,1000,108.215584,108.215584,924.081323,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha512,104857600,hash,23,1,1000,108.200637,108.200637,924.208977,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha512,104857600,hash,24,1,1000,108.420213,108.420213,922.337240,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha512,104857600,hash,25,1,1000,108.190092,108.190092,924.299057,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha512,104857600,hash,26,1,1000,108.048052,108.048052,925.514141,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha512,104857600,hash,27,1,1000,108.286102,108.286102,923.479543,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha512,104857600,hash,28,1,1000,108.402831,108.402831,922.485133,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha512,104857600,hash,29,1,1000,108.320604,108.320604,923.185399,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha512,104857600,hash,30,1,1000,108.156843,108.156843,924.583200,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,1,1,1000,189.668430,189.668430,527.235872,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,2,1,1000,189.758729,189.758729,526.984980,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,3,1,1000,189.657537,189.657537,527.266153,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,4,1,1000,189.643805,189.643805,527.304332,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,5,1,1000,189.619056,189.619056,527.373156,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,6,1,1000,189.684082,189.684082,527.192366,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,7,1,1000,190.056872,190.056872,526.158296,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,8,1,1000,189.563591,189.563591,527.527462,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,9,1,1000,189.577724,189.577724,527.488135,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,10,1,1000,189.506084,189.506084,527.687544,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,11,1,1000,190.223055,190.223055,525.698633,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,12,1,1000,189.796085,189.796085,526.881258,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,13,1,1000,190.058458,190.058458,526.153906,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,14,1,1000,189.684602,189.684602,527.190921,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,15,1,1000,189.748202,189.748202,527.014216,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,16,1,1000,189.725589,189.725589,527.077030,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,17,1,1000,189.983180,189.983180,526.362386,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,18,1,1000,189.870543,189.870543,526.674641,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,19,1,1000,189.816776,189.816776,526.823825,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,20,1,1000,190.202086,190.202086,525.756589,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,21,1,1000,189.679351,189.679351,527.205515,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,22,1,1000,189.630918,189.630918,527.340167,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,23,1,1000,191.048968,191.048968,523.426015,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,24,1,1000,190.244441,190.244441,525.639538,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,25,1,1000,190.774500,190.774500,524.179070,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,26,1,1000,190.202973,190.202973,525.754137,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,27,1,1000,189.609250,189.609250,527.400430,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,28,1,1000,189.684776,189.684776,527.190437,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,29,1,1000,189.942160,189.942160,526.476060,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-256,104857600,hash,30,1,1000,189.914776,189.914776,526.551973,32,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,1,1,1000,333.414312,333.414312,299.927137,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,2,1,1000,333.683457,333.683457,299.685219,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,3,1,1000,333.513346,333.513346,299.838076,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,4,1,1000,333.363393,333.363393,299.972949,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,5,1,1000,333.344580,333.344580,299.989878,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,6,1,1000,333.553516,333.553516,299.801966,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,7,1,1000,333.178841,333.178841,300.139108,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,8,1,1000,333.251856,333.251856,300.073348,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,9,1,1000,333.246442,333.246442,300.078223,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,10,1,1000,333.273656,333.273656,300.053719,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,11,1,1000,333.445344,333.445344,299.899224,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,12,1,1000,333.908558,333.908558,299.483190,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,13,1,1000,333.543209,333.543209,299.811231,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,14,1,1000,333.807869,333.807869,299.573525,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,15,1,1000,333.508425,333.508425,299.842500,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,16,1,1000,333.885619,333.885619,299.503765,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,17,1,1000,333.771741,333.771741,299.605951,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,18,1,1000,334.131463,334.131463,299.283399,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,19,1,1000,333.677040,333.677040,299.690983,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,20,1,1000,333.659193,333.659193,299.707013,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,21,1,1000,333.909201,333.909201,299.482613,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,22,1,1000,335.350422,335.350422,298.195539,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,23,1,1000,334.237081,334.237081,299.188826,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,24,1,1000,334.588497,334.588497,298.874590,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,25,1,1000,333.446544,333.446544,299.898145,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,26,1,1000,333.644431,333.644431,299.720273,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,27,1,1000,333.868251,333.868251,299.519345,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,28,1,1000,333.334312,333.334312,299.999119,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,29,1,1000,333.540873,333.540873,299.813331,64,true,gcc-13.3,Release
ubuntu24.04-gcc,sha3-512,104857600,hash,30,1,1000,333.708944,333.708944,299.662331,64,true,gcc-13.3,Release
