platform,rsa_bits,family,operation,payload_bytes,run_index,ops,total_ms,ms_per_op,throughput_mib_s
linux,3072,hybrid,encrypt,104857600,9,1,376.899901,376.899901,265.322436
linux,3072,hybrid,encrypt,104857600,10,1,375.433834,375.433834,266.358519
linux,3072,hybrid,encrypt,104857600,11,1,374.245737,374.245737,267.204112
linux,3072,hybrid,encrypt,104857600,12,1,375.014539,375.014539,266.656328
linux,3072,hybrid,encrypt,104857600,13,1,377.288075,377.288075,265.049459
linux,3072,hybrid,encrypt,104857600,14,1,376.793600,376.793600,265.397289
linux,3072,hybrid,encrypt,104857600,15,1,378.200677,378.200677,264.409892
linux,3072,hybrid,encrypt,104857600,16,1,377.276423,377.276423,265.057644
linux,3072,hybrid,encrypt,104857600,17,1,377.740425,377.740425,264.732058
linux,3072,hybrid,encrypt,104857600,18,1,378.055571,378.055571,264.511378
linux,3072,hybrid,encrypt,104857600,19,1,376.924651,376.924651,265.305015
linux,3072,hybrid,encrypt,104857600,20,1,378.389398,378.389398,264.278018
linux,3072,hybrid,encrypt,104857600,21,1,377.594020,377.594020,264.834703
linux,3072,hybrid,encrypt,104857600,22,1,379.657037,379.657037,263.395618
linux,3072,hybrid,encrypt,104857600,23,1,374.137735,374.137735,267.281246
linux,3072,hybrid,encrypt,104857600,24,1,373.462964,373.462964,267.764168
linux,3072,hybrid,encrypt,104857600,25,1,376.505972,376.505972,265.600037
linux,3072,hybrid,encrypt,104857600,26,1,376.643892,376.643892,265.502779
linux,3072,hybrid,encrypt,104857600,27,1,375.334133,375.334133,266.429273
linux,3072,hybrid,encrypt,104857600,28,1,376.191524,376.191524,265.822044
linux,3072,hybrid,encrypt,104857600,29,1,376.336086,376.336086,265.719934
linux,3072,hybrid,encrypt,104857600,30,1,377.188027,377.188027,265.119762
linux,3072,hybrid,decrypt,104857600,1,1,495.918758,495.918758,201.645932
linux,3072,hybrid,decrypt,104857600,2,1,495.803104,495.803104,201.692969
linux,3072,hybrid,decrypt,104857600,3,1,496.907931,496.907931,201.244524
linux,3072,hybrid,decrypt,104857600,4,1,496.969081,496.969081,201.219762
linux,3072,hybrid,decrypt,104857600,5,1,497.896309,497.896309,200.845032
linux,3072,hybrid,decrypt,104857600,6,1,499.864124,499.864124,200.054365
linux,3072,hybrid,decrypt,104857600,7,1,502.233894,502.233894,199.110417
linux,3072,hybrid,decrypt,104857600,8,1,495.768495,495.768495,201.707049
linux,3072,hybrid,decrypt,104857600,9,1,495.946472,495.946472,201.634664
linux,3072,hybrid,decrypt,104857600,10,1,496.420502,496.420502,201.442123
linux,3072,hybrid,decrypt,104857600,11,1,495.735898,495.735898,201.720312
linux,3072,hybrid,decrypt,104857600,12,1,496.032028,496.032028,201.599885
linux,3072,hybrid,decrypt,104857600,13,1,497.852280,497.852280,200.862794
linux,3072,hybrid,decrypt,104857600,14,1,497.613734,497.613734,200.959084
linux,3072,hybrid,decrypt,104857600,15,1,497.292643,497.292643,201.088839
linux,3072,hybrid,decrypt,104857600,16,1,496.310519,496.310519,201.486763
linux,3072,hybrid,decrypt,104857600,17,1,497.585657,497.585657,200.970423
linux,3072,hybrid,decrypt,104857600,18,1,520.835748,520.835748,191.999110
linux,3072,hybrid,decrypt,104857600,19,1,545.385980,545.385980,183.356382
linux,3072,hybrid,decrypt,104857600,20,1,505.195634,505.195634,197.943120
linux,3072,hybrid,decrypt,104857600,21,1,500.341153,500.341153,199.863632
linux,3072,hybrid,decrypt,104857600,22,1,502.401745,502.401745,199.043895
linux,3072,hybrid,decrypt,104857600,23,1,540.420174,540.420174,185.041205
linux,3072,hybrid,decrypt,104857600,24,1,508.245908,508.245908,196.755150
linux,3072,hybrid,decrypt,104857600,25,1,527.230368,527.230368,189.670410
linux,3072,hybrid,decrypt,104857600,26,1,512.269903,512.269903,195.209594
linux,3072,hybrid,decrypt,104857600,27,1,498.367459,498.367459,200.655156
linux,3072,hybrid,decrypt,104857600,28,1,523.723222,523.723222,190.940550
linux,3072,hybrid,decrypt,104857600,29,1,532.631481,532.631481,187.747070
linux,3072,hybrid,decrypt,104857600,30,1,521.898341,521.898341,191.608197
linux,4096,rsa-oaep,encrypt,32,1,1,0.074374,0.074374,0.410326
linux,4096,rsa-oaep,encrypt,32,2,1,0.072420,0.072420,0.421397
linux,4096,rsa-oaep,encrypt,32,3,1,0.069505,0.069505,0.439070
linux,4096,rsa-oaep,encrypt,32,4,1,0.079643,0.079643,0.383180
linux,4096,rsa-oaep,encrypt,32,5,1,0.069806,0.069806,0.437177
linux,4096,rsa-oaep,encrypt,32,6,1,0.073442,0.073442,0.415533
linux,4096,rsa-oaep,encrypt,32,7,1,0.096514,0.096514,0.316198
linux,4096,rsa-oaep,encrypt,32,8,1,0.077270,0.077270,0.394947
linux,4096,rsa-oaep,encrypt,32,9,1,0.069866,0.069866,0.436802
linux,4096,rsa-oaep,encrypt,32,10,1,0.069405,0.069405,0.439703
linux,4096,rsa-oaep,encrypt,32,11,1,0.069476,0.069476,0.439254
linux,4096,rsa-oaep,encrypt,32,12,1,0.070738,0.070738,0.431417
linux,4096,rsa-oaep,encrypt,32,13,1,0.070116,0.070116,0.435244
linux,4096,rsa-oaep,encrypt,32,14,1,0.069055,0.069055,0.441931
linux,4096,rsa-oaep,encrypt,32,15,1,0.070247,0.070247,0.434432
linux,4096,rsa-oaep,encrypt,32,16,1,0.093509,0.093509,0.326360
linux,4096,rsa-oaep,encrypt,32,17,1,0.124745,0.124745,0.244640
linux,4096,rsa-oaep,encrypt,32,18,1,0.101032,0.101032,0.302059
linux,4096,rsa-oaep,encrypt,32,19,1,0.110329,0.110329,0.276605
linux,4096,rsa-oaep,encrypt,32,20,1,0.074254,0.074254,0.410989
linux,4096,rsa-oaep,encrypt,32,21,1,0.070307,0.070307,0.434062
linux,4096,rsa-oaep,encrypt,32,22,1,0.073312,0.073312,0.416270
linux,4096,rsa-oaep,encrypt,32,23,1,0.075046,0.075046,0.406652
linux,4096,rsa-oaep,encrypt,32,24,1,0.071539,0.071539,0.426587
linux,4096,rsa-oaep,encrypt,32,25,1,0.069315,0.069315,0.440274
linux,4096,rsa-oaep,encrypt,32,26,1,0.072601,0.072601,0.420347
linux,4096,rsa-oaep,encrypt,32,27,1,0.069887,0.069887,0.436670
linux,4096,rsa-oaep,encrypt,32,28,1,0.068884,0.068884,0.443029
linux,4096,rsa-oaep,encrypt,32,29,1,0.082799,0.082799,0.368574
linux,4096,rsa-oaep,encrypt,32,30,1,0.068163,0.068163,0.447715
linux,4096,rsa-oaep,decrypt,32,1,1,71.616712,71.616712,0.000426
linux,4096,rsa-oaep,decrypt,32,2,1,70.876357,70.876357,0.000431
linux,4096,rsa-oaep,decrypt,32,3,1,70.333167,70.333167,0.000434
linux,4096,rsa-oaep,decrypt,32,4,1,70.313091,70.313091,0.000434
linux,4096,rsa-oaep,decrypt,32,5,1,70.387164,70.387164,0.000434
linux,4096,rsa-oaep,decrypt,32,6,1,70.339428,70.339428,0.000434
linux,4096,rsa-oaep,decrypt,32,7,1,70.368100,70.368100,0.000434
linux,4096,rsa-oaep,decrypt,32,8,1,70.383938,70.383938,0.000434
linux,4096,rsa-oaep,decrypt,32,9,1,70.746183,70.746183,0.000431
linux,4096,rsa-oaep,decrypt,32,10,1,72.752184,72.752184,0.000419
linux,4096,rsa-oaep,decrypt,32,11,1,73.289820,73.289820,0.000416
linux,4096,rsa-oaep,decrypt,32,12,1,70.404159,70.404159,0.000433
linux,4096,rsa-oaep,decrypt,32,13,1,70.186658,70.186658,0.000435
linux,4096,rsa-oaep,decrypt,32,14,1,70.439693,70.439693,0.000433
linux,4096,rsa-oaep,decrypt,32,15,1,70.221952,70.221952,0.000435
linux,4096,rsa-oaep,decrypt,32,16,1,70.229054,70.229054,0.000435
linux,4096,rsa-oaep,decrypt,32,17,1,70.121802,70.121802,0.000435
linux,4096,rsa-oaep,decrypt,32,18,1,70.236568,70.236568,0.000434
linux,4096,rsa-oaep,decrypt,32,19,1,70.248078,70.248078,0.000434
linux,4096,rsa-oaep,decrypt,32,20,1,70.249541,70.249541,0.000434
linux,4096,rsa-oaep,decrypt,32,21,1,70.296145,70.296145,0.000434
linux,4096,rsa-oaep,decrypt,32,22,1,70.215755,70.215755,0.000435
linux,4096,rsa-oaep,decrypt,32,23,1,70.443193,70.443193,0.000433
linux,4096,rsa-oaep,decrypt,32,24,1,70.218241,70.218241,0.000435
linux,4096,rsa-oaep,decrypt,32,25,1,70.741475,70.741475,0.000431
linux,4096,rsa-oaep,decrypt,32,26,1,71.401134,71.401134,0.000427
linux,4096,rsa-oaep,decrypt,32,27,1,71.062900,71.062900,0.000429
linux,4096,rsa-oaep,decrypt,32,28,1,71.639169,71.639169,0.000426
linux,4096,rsa-oaep,decrypt,32,29,1,73.723403,73.723403,0.000414
linux,4096,rsa-oaep,decrypt,32,30,1,72.735918,72.735918,0.000420
linux,4096,hybrid,encrypt,104857600,1,1,402.206926,402.206926,248.628240
linux,4096,hybrid,encrypt,104857600,2,1,375.246184,375.246184,266.491717
linux,4096,hybrid,encrypt,104857600,3,1,374.910338,374.910338,266.730442
linux,4096,hybrid,encrypt,104857600,4,1,395.599830,395.599830,252.780695
linux,4096,hybrid,encrypt,104857600,5,1,392.225193,392.225193,254.955576
linux,4096,hybrid,encrypt,104857600,6,1,377.212866,377.212866,265.102304
linux,4096,hybrid,encrypt,104857600,7,1,398.943752,398.943752,250.661903
linux,4096,hybrid,encrypt,104857600,8,1,399.113618,399.113618,250.555219
linux,4096,hybrid,encrypt,104857600,9,1,394.627420,394.627420,253.403577
linux,4096,hybrid,encrypt,104857600,10,1,398.890517,398.890517,250.695356
linux,4096,hybrid,encrypt,104857600,11,1,404.172722,404.172722,247.418974
linux,4096,hybrid,encrypt,104857600,12,1,381.603578,381.603578,262.052050
linux,4096,hybrid,encrypt,104857600,13,1,398.470238,398.470238,250.959772
linux,4096,hybrid,encrypt,104857600,14,1,393.688235,393.688235,254.008099
linux,4096,hybrid,encrypt,104857600,15,1,436.427953,436.427953,229.132894
linux,4096,hybrid,encrypt,104857600,16,1,446.338349,446.338349,224.045279
linux,4096,hybrid,encrypt,104857600,17,1,386.303726,386.303726,258.863669
linux,4096,hybrid,encrypt,104857600,18,1,375.025615,375.025615,266.648453
linux,4096,hybrid,encrypt,104857600,19,1,398.719615,398.719615,250.802810
linux,4096,hybrid,encrypt,104857600,20,1,406.531633,406.531633,245.983318
linux,4096,hybrid,encrypt,104857600,21,1,433.008288,433.008288,230.942462
linux,4096,hybrid,encrypt,104857600,22,1,396.757602,396.757602,252.043060
linux,4096,hybrid,encrypt,104857600,23,1,388.935753,388.935753,257.111873
linux,4096,hybrid,encrypt,104857600,24,1,415.185562,415.185562,240.856160
linux,4096,hybrid,encrypt,104857600,25,1,407.959039,407.959039,245.122648
linux,4096,hybrid,encrypt,104857600,26,1,381.314402,381.314402,262.250782
linux,4096,hybrid,encrypt,104857600,27,1,386.140802,386.140802,258.972891
linux,4096,hybrid,encrypt,104857600,28,1,395.824027,395.824027,252.637519
linux,4096,hybrid,encrypt,104857600,29,1,394.419884,394.419884,253.536913
linux,4096,hybrid,encrypt,104857600,30,1,389.002569,389.002569,257.067711
linux,4096,hybrid,decrypt,104857600,1,1,534.062404,534.062404,187.244036
linux,4096,hybrid,decrypt,104857600,2,1,535.862943,535.862943,186.614882
linux,4096,hybrid,decrypt,104857600,3,1,529.721264,529.721264,188.778527
linux,4096,hybrid,decrypt,104857600,4,1,531.782696,531.782696,188.046736
linux,4096,hybrid,decrypt,104857600,5,1,532.859447,532.859447,187.666749
linux,4096,hybrid,decrypt,104857600,6,1,529.491105,529.491105,188.860585
linux,4096,hybrid,decrypt,104857600,7,1,533.397619,533.397619,187.477402
linux,4096,hybrid,decrypt,104857600,8,1,530.051765,530.051765,188.660819
linux,4096,hybrid,decrypt,104857600,9,1,533.805076,533.805076,187.334300
linux,4096,hybrid,decrypt,104857600,10,1,534.212574,534.212574,187.191401
linux,4096,hybrid,decrypt,104857600,11,1,528.517174,528.517174,189.208610
linux,4096,hybrid,decrypt,104857600,12,1,533.365971,533.365971,187.488527
linux,4096,hybrid,decrypt,104857600,13,1,526.317989,526.317989,189.999206
linux,4096,hybrid,decrypt,104857600,14,1,527.991550,527.991550,189.396970
linux,4096,hybrid,decrypt,104857600,15,1,530.144710,530.144710,188.627743
linux,4096,hybrid,decrypt,104857600,16,1,526.370534,526.370534,189.980239
linux,4096,hybrid,decrypt,104857600,17,1,528.928221,528.928221,189.061570
linux,4096,hybrid,decrypt,104857600,18,1,531.197560,531.197560,188.253877
linux,4096,hybrid,decrypt,104857600,19,1,527.490857,527.490857,189.576746
linux,4096,hybrid,decrypt,104857600,20,1,529.674131,529.674131,188.795326
linux,4096,hybrid,decrypt,104857600,21,1,525.014297,525.014297,190.471003
linux,4096,hybrid,decrypt,104857600,22,1,524.369466,524.369466,190.705231
linux,4096,hybrid,decrypt,104857600,23,1,526.633680,526.633680,189.885311
linux,4096,hybrid,decrypt,104857600,24,1,529.162647,529.162647,188.977813
linux,4096,hybrid,decrypt,104857600,25,1,529.105393,529.105393,188.998263
linux,4096,hybrid,decrypt,104857600,26,1,530.560287,530.560287,188.479995
linux,4096,hybrid,decrypt,104857600,27,1,527.543805,527.543805,189.557718
linux,4096,hybrid,decrypt,104857600,28,1,533.598751,533.598751,187.406736
linux,4096,hybrid,decrypt,104857600,29,1,535.171662,535.171662,186.855933
linux,4096,hybrid,decrypt,104857600,30,1,526.487150,526.487150,189.938159
