platform,mode,operation,payload_bytes,run,ops,total_ms,ms_per_op,throughput_mib_s
ubuntu-linux,ecb,encrypt,1024,1,100,0.151451,0.001514510,644.804260
ubuntu-linux,ecb,encrypt,1024,2,100,0.152022,0.001520220,642.382353
ubuntu-linux,ecb,encrypt,1024,3,100,0.143847,0.001438470,678.889723
ubuntu-linux,ecb,encrypt,1024,4,100,0.156381,0.001563810,624.476439
ubuntu-linux,ecb,encrypt,1024,5,100,0.146432,0.001464320,666.905116
ubuntu-linux,ecb,encrypt,1024,6,100,0.146202,0.001462020,667.954269
ubuntu-linux,ecb,encrypt,1024,7,100,0.144839,0.001448390,674.240018
ubuntu-linux,ecb,encrypt,1024,8,100,0.152393,0.001523930,640.818476
ubuntu-linux,ecb,encrypt,1024,9,100,0.151461,0.001514610,644.761688
ubuntu-linux,ecb,encrypt,1024,10,100,0.147725,0.001477250,661.067863
ubuntu-linux,ecb,encrypt,1024,11,100,0.145941,0.001459410,669.148834
ubuntu-linux,ecb,encrypt,1024,12,100,0.168543,0.001685430,579.414452
ubuntu-linux,ecb,encrypt,1024,13,100,0.209569,0.002095690,465.986143
ubuntu-linux,ecb,encrypt,1024,14,100,0.155439,0.001554390,628.260926
ubuntu-linux,ecb,encrypt,1024,15,100,0.144628,0.001446280,675.223677
ubuntu-linux,ecb,encrypt,1024,16,100,0.144479,0.001444790,675.920030
ubuntu-linux,ecb,encrypt,1024,17,100,0.145089,0.001450890,673.078249
ubuntu-linux,ecb,encrypt,1024,18,100,0.145591,0.001455910,670.757464
ubuntu-linux,ecb,encrypt,1024,19,100,0.143998,0.001439980,678.177822
ubuntu-linux,ecb,encrypt,1024,20,100,0.143406,0.001434060,680.977435
ubuntu-linux,ecb,encrypt,1024,21,100,0.150118,0.001501180,650.529916
ubuntu-linux,ecb,encrypt,1024,22,100,0.144658,0.001446580,675.083646
ubuntu-linux,ecb,encrypt,1024,23,100,0.145460,0.001454600,671.361543
ubuntu-linux,ecb,encrypt,1024,24,100,0.145410,0.001454100,671.592394
ubuntu-linux,ecb,encrypt,1024,25,100,0.144789,0.001447890,674.472854
ubuntu-linux,ecb,encrypt,1024,26,100,0.145600,0.001456000,670.716003
ubuntu-linux,ecb,encrypt,1024,27,100,0.151631,0.001516310,644.038818
ubuntu-linux,ecb,encrypt,1024,28,100,0.145560,0.001455600,670.900316
ubuntu-linux,ecb,encrypt,1024,29,100,0.146792,0.001467920,665.269565
ubuntu-linux,ecb,encrypt,1024,30,100,0.198098,0.001980980,492.969389
ubuntu-linux,ecb,decrypt,1024,1,100,0.144388,0.001443880,676.346026
ubuntu-linux,ecb,decrypt,1024,2,100,0.146603,0.001466030,666.127228
ubuntu-linux,ecb,decrypt,1024,3,100,0.150159,0.001501590,650.352293
ubuntu-linux,ecb,decrypt,1024,4,100,0.145701,0.001457010,670.251062
ubuntu-linux,ecb,decrypt,1024,5,100,0.145090,0.001450900,673.073609
ubuntu-linux,ecb,decrypt,1024,6,100,0.144899,0.001448990,673.960828
ubuntu-linux,ecb,decrypt,1024,7,100,0.144799,0.001447990,674.426274
ubuntu-linux,ecb,decrypt,1024,8,100,0.145019,0.001450190,673.403140
ubuntu-linux,ecb,decrypt,1024,9,100,0.144679,0.001446790,674.985658
ubuntu-linux,ecb,decrypt,1024,10,100,0.152003,0.001520030,642.462649
ubuntu-linux,ecb,decrypt,1024,11,100,0.145841,0.001458410,669.607655
ubuntu-linux,ecb,decrypt,1024,12,100,0.145119,0.001451190,672.939105
ubuntu-linux,ecb,decrypt,1024,13,100,0.145060,0.001450600,673.212808
ubuntu-linux,ecb,decrypt,1024,14,100,0.145079,0.001450790,673.124642
ubuntu-linux,ecb,decrypt,1024,15,100,0.145009,0.001450090,673.449579
ubuntu-linux,ecb,decrypt,1024,16,100,0.144728,0.001447280,674.757131
ubuntu-linux,ecb,decrypt,1024,17,100,0.149989,0.001499890,651.089413
ubuntu-linux,ecb,decrypt,1024,18,100,0.145019,0.001450190,673.403140
ubuntu-linux,ecb,decrypt,1024,19,100,0.144819,0.001448190,674.333133
ubuntu-linux,ecb,decrypt,1024,20,100,0.144689,0.001446890,674.939007
ubuntu-linux,ecb,decrypt,1024,21,100,0.145380,0.001453800,671.730981
ubuntu-linux,ecb,decrypt,1024,22,100,0.145200,0.001452000,672.563705
ubuntu-linux,ecb,decrypt,1024,23,100,0.148846,0.001488460,656.089179
ubuntu-linux,ecb,decrypt,1024,24,100,0.145941,0.001459410,669.148834
ubuntu-linux,ecb,decrypt,1024,25,100,0.145139,0.001451390,672.846375
ubuntu-linux,ecb,decrypt,1024,26,100,0.144528,0.001445280,675.690870
ubuntu-linux,ecb,decrypt,1024,27,100,0.144950,0.001449500,673.723698
ubuntu-linux,ecb,decrypt,1024,28,100,0.144668,0.001446680,675.036981
ubuntu-linux,ecb,decrypt,1024,29,100,0.144599,0.001445990,675.359097
ubuntu-linux,ecb,decrypt,1024,30,100,0.148626,0.001486260,657.060339
ubuntu-linux,ecb,encrypt,4096,1,100,0.502784,0.005027840,776.924087
ubuntu-linux,ecb,encrypt,4096,2,100,0.508254,0.005082540,768.562569
ubuntu-linux,ecb,encrypt,4096,3,100,0.502984,0.005029840,776.615161
ubuntu-linux,ecb,encrypt,4096,4,100,0.507082,0.005070820,770.338920
ubuntu-linux,ecb,encrypt,4096,5,100,0.503185,0.005031850,776.304938
ubuntu-linux,ecb,encrypt,4096,6,100,0.506771,0.005067710,770.811668
ubuntu-linux,ecb,encrypt,4096,7,100,0.503204,0.005032040,776.275626
ubuntu-linux,ecb,encrypt,4096,8,100,0.507824,0.005078240,769.213350
ubuntu-linux,ecb,encrypt,4096,9,100,0.503535,0.005035350,775.765339
ubuntu-linux,ecb,encrypt,4096,10,100,0.522089,0.005220890,748.196189
ubuntu-linux,ecb,encrypt,4096,11,100,0.602109,0.006021090,648.761271
ubuntu-linux,ecb,encrypt,4096,12,100,0.515969,0.005159690,757.070677
ubuntu-linux,ecb,encrypt,4096,13,100,0.504237,0.005042370,774.685317
ubuntu-linux,ecb,encrypt,4096,14,100,0.507963,0.005079630,769.002860
ubuntu-linux,ecb,encrypt,4096,15,100,0.503204,0.005032040,776.275626
ubuntu-linux,ecb,encrypt,4096,16,100,0.507423,0.005074230,769.821234
ubuntu-linux,ecb,encrypt,4096,17,100,0.503425,0.005034250,775.934846
ubuntu-linux,ecb,encrypt,4096,18,100,0.507373,0.005073730,769.897097
ubuntu-linux,ecb,encrypt,4096,19,100,0.503856,0.005038560,775.271109
ubuntu-linux,ecb,encrypt,4096,20,100,0.507092,0.005070920,770.323728
ubuntu-linux,ecb,encrypt,4096,21,100,0.502854,0.005028540,776.815935
ubuntu-linux,ecb,encrypt,4096,22,100,0.507252,0.005072520,770.080749
ubuntu-linux,ecb,encrypt,4096,23,100,0.503285,0.005032850,776.150690
ubuntu-linux,ecb,encrypt,4096,24,100,0.507082,0.005070820,770.338920
ubuntu-linux,ecb,encrypt,4096,25,100,0.502684,0.005026840,777.078642
ubuntu-linux,ecb,encrypt,4096,26,100,0.507142,0.005071420,770.247781
ubuntu-linux,ecb,encrypt,4096,27,100,0.503165,0.005031650,776.335794
ubuntu-linux,ecb,encrypt,4096,28,100,0.509897,0.005098970,766.086092
ubuntu-linux,ecb,encrypt,4096,29,100,0.503606,0.005036060,775.655969
ubuntu-linux,ecb,encrypt,4096,30,100,0.507212,0.005072120,770.141479
ubuntu-linux,ecb,decrypt,4096,1,100,0.438465,0.004384650,890.892089
ubuntu-linux,ecb,decrypt,4096,2,100,0.426943,0.004269430,914.934781
ubuntu-linux,ecb,decrypt,4096,3,100,0.417425,0.004174250,935.796850
ubuntu-linux,ecb,decrypt,4096,4,100,0.427224,0.004272240,914.332996
ubuntu-linux,ecb,decrypt,4096,5,100,0.419479,0.004194790,931.214673
ubuntu-linux,ecb,decrypt,4096,6,100,0.423507,0.004235070,922.357836
ubuntu-linux,ecb,decrypt,4096,7,100,0.419048,0.004190480,932.172448
ubuntu-linux,ecb,decrypt,4096,8,100,0.418297,0.004182970,933.846047
ubuntu-linux,ecb,decrypt,4096,9,100,0.421663,0.004216630,926.391455
ubuntu-linux,ecb,decrypt,4096,10,100,0.416263,0.004162630,938.409131
ubuntu-linux,ecb,decrypt,4096,11,100,0.425461,0.004254610,918.121755
ubuntu-linux,ecb,decrypt,4096,12,100,0.417675,0.004176750,935.236727
ubuntu-linux,ecb,decrypt,4096,13,100,0.420661,0.004206610,928.598087
ubuntu-linux,ecb,decrypt,4096,14,100,0.416884,0.004168840,937.011255
ubuntu-linux,ecb,decrypt,4096,15,100,0.417585,0.004175850,935.438294
ubuntu-linux,ecb,decrypt,4096,16,100,0.423457,0.004234570,922.466744
ubuntu-linux,ecb,decrypt,4096,17,100,0.418608,0.004186080,933.152257
ubuntu-linux,ecb,decrypt,4096,18,100,0.421854,0.004218540,925.972019
ubuntu-linux,ecb,decrypt,4096,19,100,0.418437,0.004184370,933.533602
ubuntu-linux,ecb,decrypt,4096,20,100,0.418177,0.004181770,934.114023
ubuntu-linux,ecb,decrypt,4096,21,100,0.422054,0.004220540,925.533226
ubuntu-linux,ecb,decrypt,4096,22,100,0.418818,0.004188180,932.684364
ubuntu-linux,ecb,decrypt,4096,23,100,0.421603,0.004216030,926.523293
ubuntu-linux,ecb,decrypt,4096,24,100,0.416624,0.004166240,937.596010
ubuntu-linux,ecb,decrypt,4096,25,100,0.420291,0.004202910,929.415572
ubuntu-linux,ecb,decrypt,4096,26,100,0.416334,0.004163340,938.249098
ubuntu-linux,ecb,decrypt,4096,27,100,0.416954,0.004169540,936.853946
ubuntu-linux,ecb,decrypt,4096,28,100,0.421523,0.004215230,926.699136
ubuntu-linux,ecb,decrypt,4096,29,100,0.418477,0.004184770,933.444371
ubuntu-linux,ecb,decrypt,4096,30,100,0.422535,0.004225350,924.479629
ubuntu-linux,ecb,encrypt,16384,1,100,1.707432,0.017074320,915.116971
ubuntu-linux,ecb,encrypt,16384,2,100,1.712962,0.017129620,912.162675
ubuntu-linux,ecb,encrypt,16384,3,100,1.718301,0.017183010,909.328459
ubuntu-linux,ecb,encrypt,16384,4,100,1.711699,0.017116990,912.835726
ubuntu-linux,ecb,encrypt,16384,5,100,1.713934,0.017139340,911.645373
ubuntu-linux,ecb,encrypt,16384,6,100,1.715255,0.017152550,910.943271
ubuntu-linux,ecb,encrypt,16384,7,100,1.714514,0.017145140,911.336974
ubuntu-linux,ecb,encrypt,16384,8,100,1.712941,0.017129410,912.173858
ubuntu-linux,ecb,encrypt,16384,9,100,2.003422,0.020034220,779.915564
ubuntu-linux,ecb,encrypt,16384,10,100,1.716598,0.017165980,910.230584
ubuntu-linux,ecb,encrypt,16384,11,100,1.711499,0.017114990,912.942397
ubuntu-linux,ecb,encrypt,16384,12,100,1.716047,0.017160470,910.522847
ubuntu-linux,ecb,encrypt,16384,13,100,1.710507,0.017105070,913.471854
ubuntu-linux,ecb,encrypt,16384,14,100,1.719964,0.017199640,908.449247
ubuntu-linux,ecb,encrypt,16384,15,100,1.843965,0.018439650,847.358816
ubuntu-linux,ecb,encrypt,16384,16,100,1.830510,0.018305100,853.587252
ubuntu-linux,ecb,encrypt,16384,17,100,1.717731,0.017177310,909.630204
ubuntu-linux,ecb,encrypt,16384,18,100,1.719213,0.017192130,908.846082
ubuntu-linux,ecb,encrypt,16384,19,100,1.716628,0.017166280,910.214677
ubuntu-linux,ecb,encrypt,16384,20,100,1.712350,0.017123500,912.488685
ubuntu-linux,ecb,encrypt,16384,21,100,1.715968,0.017159680,910.564766
ubuntu-linux,ecb,encrypt,16384,22,100,1.717841,0.017178410,909.571957
ubuntu-linux,ecb,encrypt,16384,23,100,1.779245,0.017792450,878.181476
ubuntu-linux,ecb,encrypt,16384,24,100,1.720736,0.017207360,908.041675
ubuntu-linux,ecb,encrypt,16384,25,100,1.772442,0.017724420,881.552118
ubuntu-linux,ecb,encrypt,16384,26,100,1.725395,0.017253950,905.589735
ubuntu-linux,ecb,encrypt,16384,27,100,1.726557,0.017265570,904.980258
ubuntu-linux,ecb,encrypt,16384,28,100,1.713273,0.017132730,911.997096
ubuntu-linux,ecb,encrypt,16384,29,100,1.721908,0.017219080,907.423625
ubuntu-linux,ecb,encrypt,16384,30,100,1.714395,0.017143950,911.400232
ubuntu-linux,ecb,decrypt,16384,1,100,1.315634,0.013156340,1187.640332
ubuntu-linux,ecb,decrypt,16384,2,100,1.336393,0.013363930,1169.191997
ubuntu-linux,ecb,decrypt,16384,3,100,1.323348,0.013233480,1180.717393
ubuntu-linux,ecb,decrypt,16384,4,100,1.319801,0.013198010,1183.890602
ubuntu-linux,ecb,decrypt,16384,5,100,1.324219,0.013242190,1179.940780
ubuntu-linux,ecb,decrypt,16384,6,100,1.322406,0.013224060,1181.558462
ubuntu-linux,ecb,decrypt,16384,7,100,1.332064,0.013320640,1172.991688
ubuntu-linux,ecb,decrypt,16384,8,100,1.323949,0.013239490,1180.181412
ubuntu-linux,ecb,decrypt,16384,9,100,1.322256,0.013222560,1181.692501
ubuntu-linux,ecb,decrypt,16384,10,100,1.325141,0.013251410,1179.119807
ubuntu-linux,ecb,decrypt,16384,11,100,1.332556,0.013325560,1172.558602
ubuntu-linux,ecb,decrypt,16384,12,100,1.324150,0.013241500,1180.002266
ubuntu-linux,ecb,decrypt,16384,13,100,1.324420,0.013244200,1179.761707
ubuntu-linux,ecb,decrypt,16384,14,100,1.327245,0.013272450,1177.250621
ubuntu-linux,ecb,decrypt,16384,15,100,1.322988,0.013229880,1181.038679
ubuntu-linux,ecb,decrypt,16384,16,100,1.322847,0.013228470,1181.164564
ubuntu-linux,ecb,decrypt,16384,17,100,1.327697,0.013276970,1176.849838
ubuntu-linux,ecb,decrypt,16384,18,100,1.318028,0.013180280,1185.483161
ubuntu-linux,ecb,decrypt,16384,19,100,1.322347,0.013223470,1181.611181
ubuntu-linux,ecb,decrypt,16384,20,100,1.506778,0.015067780,1036.980896
ubuntu-linux,ecb,decrypt,16384,21,100,1.459832,0.014598320,1070.328641
ubuntu-linux,ecb,decrypt,16384,22,100,1.331273,0.013312730,1173.688642
ubuntu-linux,ecb,decrypt,16384,23,100,1.347063,0.013470630,1159.930902
ubuntu-linux,ecb,decrypt,16384,24,100,1.330120,0.013301200,1174.706042
ubuntu-linux,ecb,decrypt,16384,25,100,1.327395,0.013273950,1177.117587
ubuntu-linux,ecb,decrypt,16384,26,100,1.323378,0.013233780,1180.690627
ubuntu-linux,ecb,decrypt,16384,27,100,1.322076,0.013220760,1181.853388
ubuntu-linux,ecb,decrypt,16384,28,100,1.317958,0.013179580,1185.546125
ubuntu-linux,ecb,decrypt,16384,29,100,1.326844,0.013268440,1177.606410
ubuntu-linux,ecb,decrypt,16384,30,100,1.320823,0.013208230,1182.974555
ubuntu-linux,ecb,encrypt,262144,1,100,53.697319,0.536973190,465.572592
ubuntu-linux,ecb,encrypt,262144,2,100,53.788979,0.537889790,464.779225
ubuntu-linux,ecb,encrypt,262144,3,100,53.630324,0.536303240,466.154185
ubuntu-linux,ecb,encrypt,262144,4,100,54.026791,0.540267910,462.733387
ubuntu-linux,ecb,encrypt,262144,5,100,53.322362,0.533223620,468.846448
ubuntu-linux,ecb,encrypt,262144,6,100,53.522584,0.535225840,467.092545
ubuntu-linux,ecb,encrypt,262144,7,100,54.438706,0.544387060,459.232077
ubuntu-linux,ecb,encrypt,262144,8,100,54.285742,0.542857420,460.526081
ubuntu-linux,ecb,encrypt,262144,9,100,53.534557,0.535345570,466.988080
ubuntu-linux,ecb,encrypt,262144,10,100,53.887532,0.538875320,463.929207
ubuntu-linux,ecb,encrypt,262144,11,100,53.578629,0.535786290,466.603951
ubuntu-linux,ecb,encrypt,262144,12,100,53.723908,0.537239080,465.342171
ubuntu-linux,ecb,encrypt,262144,13,100,53.179297,0.531792970,470.107756
ubuntu-linux,ecb,encrypt,262144,14,100,53.220544,0.532205440,469.743413
ubuntu-linux,ecb,encrypt,262144,15,100,53.660110,0.536601100,465.895430
ubuntu-linux,ecb,encrypt,262144,16,100,53.321040,0.533210400,468.858072
ubuntu-linux,ecb,encrypt,262144,17,100,53.262692,0.532626920,469.371695
ubuntu-linux,ecb,encrypt,262144,18,100,53.256922,0.532569220,469.422548
ubuntu-linux,ecb,encrypt,262144,19,100,53.954668,0.539546680,463.351938
ubuntu-linux,ecb,encrypt,262144,20,100,53.239109,0.532391090,469.579609
ubuntu-linux,ecb,encrypt,262144,21,100,53.426265,0.534262650,467.934639
ubuntu-linux,ecb,encrypt,262144,22,100,53.659840,0.536598400,465.897774
ubuntu-linux,ecb,encrypt,262144,23,100,53.785884,0.537858840,464.805970
ubuntu-linux,ecb,encrypt,262144,24,100,53.272169,0.532721690,469.288194
ubuntu-linux,ecb,encrypt,262144,25,100,53.246151,0.532461510,469.517506
ubuntu-linux,ecb,encrypt,262144,26,100,53.206037,0.532060370,469.871492
ubuntu-linux,ecb,encrypt,262144,27,100,53.871493,0.538714930,464.067331
ubuntu-linux,ecb,encrypt,262144,28,100,53.303227,0.533032270,469.014756
ubuntu-linux,ecb,encrypt,262144,29,100,53.378818,0.533788180,468.350573
ubuntu-linux,ecb,encrypt,262144,30,100,53.846827,0.538468270,464.279910
ubuntu-linux,ecb,decrypt,262144,1,100,22.179648,0.221796480,1127.159457
ubuntu-linux,ecb,decrypt,262144,2,100,22.216395,0.222163950,1125.295081
ubuntu-linux,ecb,decrypt,262144,3,100,22.222867,0.222228670,1124.967359
ubuntu-linux,ecb,decrypt,262144,4,100,22.156835,0.221568350,1128.319997
ubuntu-linux,ecb,decrypt,262144,5,100,22.474435,0.224744350,1112.375016
ubuntu-linux,ecb,decrypt,262144,6,100,22.192371,0.221923710,1126.513251
ubuntu-linux,ecb,decrypt,262144,7,100,22.236112,0.222361120,1124.297269
ubuntu-linux,ecb,decrypt,262144,8,100,22.211827,0.222118270,1125.526504
ubuntu-linux,ecb,decrypt,262144,9,100,22.218740,0.222187400,1125.176315
ubuntu-linux,ecb,decrypt,262144,10,100,22.145785,0.221457850,1128.882991
ubuntu-linux,ecb,decrypt,262144,11,100,22.208251,0.222082510,1125.707738
ubuntu-linux,ecb,decrypt,262144,12,100,22.143160,0.221431600,1129.016816
ubuntu-linux,ecb,decrypt,262144,13,100,22.232075,0.222320750,1124.501424
ubuntu-linux,ecb,decrypt,262144,14,100,22.418842,0.224188420,1115.133422
ubuntu-linux,ecb,decrypt,262144,15,100,22.259515,0.222595150,1123.115216
ubuntu-linux,ecb,decrypt,262144,16,100,22.189415,0.221894150,1126.663321
ubuntu-linux,ecb,decrypt,262144,17,100,22.232726,0.222327260,1124.468497
ubuntu-linux,ecb,decrypt,262144,18,100,22.178516,0.221785160,1127.216988
ubuntu-linux,ecb,decrypt,262144,19,100,22.349433,0.223494330,1118.596610
ubuntu-linux,ecb,decrypt,262144,20,100,22.150563,0.221505630,1128.639484
ubuntu-linux,ecb,decrypt,262144,21,100,22.321731,0.223217310,1119.984826
ubuntu-linux,ecb,decrypt,262144,22,100,22.158327,0.221583270,1128.244023
ubuntu-linux,ecb,decrypt,262144,23,100,22.444088,0.224440880,1113.879076
ubuntu-linux,ecb,decrypt,262144,24,100,22.204294,0.222042940,1125.908349
ubuntu-linux,ecb,decrypt,262144,25,100,22.243606,0.222436060,1123.918487
ubuntu-linux,ecb,decrypt,262144,26,100,22.181320,0.221813200,1127.074493
ubuntu-linux,ecb,decrypt,262144,27,100,22.220974,0.222209740,1125.063195
ubuntu-linux,ecb,decrypt,262144,28,100,22.217958,0.222179580,1125.215918
ubuntu-linux,ecb,decrypt,262144,29,100,22.217838,0.222178380,1125.221995
ubuntu-linux,ecb,decrypt,262144,30,100,22.126769,0.221267690,1129.853166
ubuntu-linux,ecb,encrypt,1048576,1,100,187.791421,1.877914210,532.505689
ubuntu-linux,ecb,encrypt,1048576,2,100,188.304806,1.883048060,531.053891
ubuntu-linux,ecb,encrypt,1048576,3,100,189.123316,1.891233160,528.755534
ubuntu-linux,ecb,encrypt,1048576,4,100,188.299095,1.882990950,531.069998
ubuntu-linux,ecb,encrypt,1048576,5,100,187.612770,1.876127700,533.012758
ubuntu-linux,ecb,encrypt,1048576,6,100,186.759034,1.867590340,535.449332
ubuntu-linux,ecb,encrypt,1048576,7,100,187.415585,1.874155850,533.573555
ubuntu-linux,ecb,encrypt,1048576,8,100,187.885267,1.878852670,532.239710
ubuntu-linux,ecb,encrypt,1048576,9,100,187.988589,1.879885890,531.947181
ubuntu-linux,ecb,encrypt,1048576,10,100,187.528524,1.875285240,533.252211
ubuntu-linux,ecb,encrypt,1048576,11,100,187.463002,1.874630020,533.438593
ubuntu-linux,ecb,encrypt,1048576,12,100,188.027532,1.880275320,531.837008
ubuntu-linux,ecb,encrypt,1048576,13,100,187.558651,1.875586510,533.166556
ubuntu-linux,ecb,encrypt,1048576,14,100,187.479685,1.874796850,533.391124
ubuntu-linux,ecb,encrypt,1048576,15,100,188.484281,1.884842810,530.548221
ubuntu-linux,ecb,encrypt,1048576,16,100,187.565044,1.875650440,533.148383
ubuntu-linux,ecb,encrypt,1048576,17,100,187.293990,1.872939900,533.919962
ubuntu-linux,ecb,encrypt,1048576,18,100,190.900720,1.909007200,523.832493
ubuntu-linux,ecb,encrypt,1048576,19,100,188.028155,1.880281550,531.835246
ubuntu-linux,ecb,encrypt,1048576,20,100,187.724039,1.877240390,532.696827
ubuntu-linux,ecb,encrypt,1048576,21,100,188.280043,1.882800430,531.123737
ubuntu-linux,ecb,encrypt,1048576,22,100,199.894325,1.998943250,500.264327
ubuntu-linux,ecb,encrypt,1048576,23,100,215.467012,2.154670120,464.108167
ubuntu-linux,ecb,encrypt,1048576,24,100,204.871822,2.048718220,488.110073
ubuntu-linux,ecb,encrypt,1048576,25,100,187.966932,1.879669320,532.008471
ubuntu-linux,ecb,encrypt,1048576,26,100,189.569238,1.895692380,527.511747
ubuntu-linux,ecb,encrypt,1048576,27,100,186.765390,1.867653900,535.431110
ubuntu-linux,ecb,encrypt,1048576,28,100,190.760150,1.907601500,524.218502
ubuntu-linux,ecb,encrypt,1048576,29,100,211.057643,2.110576430,473.804211
ubuntu-linux,ecb,encrypt,1048576,30,100,205.061185,2.050611850,487.659330
ubuntu-linux,ecb,decrypt,1048576,1,100,76.629487,0.766294870,1304.980679
ubuntu-linux,ecb,decrypt,1048576,2,100,77.359723,0.773597230,1292.662333
ubuntu-linux,ecb,decrypt,1048576,3,100,76.112777,0.761127770,1313.839856
ubuntu-linux,ecb,decrypt,1048576,4,100,77.467854,0.774678540,1290.858012
ubuntu-linux,ecb,decrypt,1048576,5,100,76.125351,0.761253510,1313.622843
ubuntu-linux,ecb,decrypt,1048576,6,100,76.521917,0.765219170,1306.815144
ubuntu-linux,ecb,decrypt,1048576,7,100,76.827445,0.768274450,1301.618191
ubuntu-linux,ecb,decrypt,1048576,8,100,76.393960,0.763939600,1309.004010
ubuntu-linux,ecb,decrypt,1048576,9,100,77.540890,0.775408900,1289.642149
ubuntu-linux,ecb,decrypt,1048576,10,100,76.399560,0.763995600,1308.908062
ubuntu-linux,ecb,decrypt,1048576,11,100,76.244412,0.762444120,1311.571529
ubuntu-linux,ecb,decrypt,1048576,12,100,76.898637,0.768986370,1300.413166
ubuntu-linux,ecb,decrypt,1048576,13,100,83.173292,0.831732920,1202.309030
ubuntu-linux,ecb,decrypt,1048576,14,100,85.272702,0.852727020,1172.708237
ubuntu-linux,ecb,decrypt,1048576,15,100,84.219576,0.842195760,1187.372399
ubuntu-linux,ecb,decrypt,1048576,16,100,83.956437,0.839564370,1191.093900
ubuntu-linux,ecb,decrypt,1048576,17,100,83.412366,0.834123660,1198.863008
ubuntu-linux,ecb,decrypt,1048576,18,100,79.144920,0.791449200,1263.504973
ubuntu-linux,ecb,decrypt,1048576,19,100,77.093059,0.770930590,1297.133637
ubuntu-linux,ecb,decrypt,1048576,20,100,76.959651,0.769596510,1299.382192
ubuntu-linux,ecb,decrypt,1048576,21,100,76.539290,0.765392900,1306.518521
ubuntu-linux,ecb,decrypt,1048576,22,100,77.118236,0.771182360,1296.710158
ubuntu-linux,ecb,decrypt,1048576,23,100,78.732704,0.787327040,1270.120229
ubuntu-linux,ecb,decrypt,1048576,24,100,81.133253,0.811332530,1232.540251
ubuntu-linux,ecb,decrypt,1048576,25,100,84.370857,0.843708570,1185.243383
ubuntu-linux,ecb,decrypt,1048576,26,100,80.708124,0.807081240,1239.032641
ubuntu-linux,ecb,decrypt,1048576,27,100,77.841549,0.778415490,1284.660972
ubuntu-linux,ecb,decrypt,1048576,28,100,76.439394,0.764393940,1308.225965
ubuntu-linux,ecb,decrypt,1048576,29,100,77.157077,0.771570770,1296.057392
ubuntu-linux,ecb,decrypt,1048576,30,100,76.431810,0.764318100,1308.355775
ubuntu-linux,ecb,encrypt,8388608,1,100,1871.291798,18.712917980,427.512161
ubuntu-linux,ecb,encrypt,8388608,2,100,1817.753108,18.177531080,440.103772
ubuntu-linux,ecb,encrypt,8388608,3,100,1781.428461,17.814284610,449.077815
ubuntu-linux,ecb,encrypt,8388608,4,100,1776.516552,17.765165520,450.319474
ubuntu-linux,ecb,encrypt,8388608,5,100,1773.246563,17.732465630,451.149895
ubuntu-linux,ecb,encrypt,8388608,6,100,1771.024841,17.710248410,451.715855
ubuntu-linux,ecb,encrypt,8388608,7,100,1771.588054,17.715880540,451.572248
ubuntu-linux,ecb,encrypt,8388608,8,100,1773.123400,17.731234000,451.181232
ubuntu-linux,ecb,encrypt,8388608,9,100,1776.530153,17.765301530,450.316027
ubuntu-linux,ecb,encrypt,8388608,10,100,1792.724370,17.927243700,446.248187
ubuntu-linux,ecb,encrypt,8388608,11,100,1776.814272,17.768142720,450.244020
ubuntu-linux,ecb,encrypt,8388608,12,100,1769.589395,17.695893950,452.082275
ubuntu-linux,ecb,encrypt,8388608,13,100,1779.123250,17.791232500,449.659685
ubuntu-linux,ecb,encrypt,8388608,14,100,1780.529867,17.805298670,449.304454
ubuntu-linux,ecb,encrypt,8388608,15,100,1789.040011,17.890400110,447.167193
ubuntu-linux,ecb,encrypt,8388608,16,100,1789.752360,17.897523600,446.989214
ubuntu-linux,ecb,encrypt,8388608,17,100,1777.423943,17.774239430,450.089582
ubuntu-linux,ecb,encrypt,8388608,18,100,1776.483220,17.764832200,450.327924
ubuntu-linux,ecb,encrypt,8388608,19,100,1775.551704,17.755517040,450.564181
ubuntu-linux,ecb,encrypt,8388608,20,100,1775.313266,17.753132660,450.624696
ubuntu-linux,ecb,encrypt,8388608,21,100,1769.939959,17.699399590,451.992733
ubuntu-linux,ecb,encrypt,8388608,22,100,1770.396881,17.703968810,451.876079
ubuntu-linux,ecb,encrypt,8388608,23,100,1775.719624,17.757196240,450.521574
ubuntu-linux,ecb,encrypt,8388608,24,100,1771.974130,17.719741300,451.473860
ubuntu-linux,ecb,encrypt,8388608,25,100,1772.952953,17.729529530,451.224607
ubuntu-linux,ecb,encrypt,8388608,26,100,1773.562580,17.735625800,451.069508
ubuntu-linux,ecb,encrypt,8388608,27,100,1774.457346,17.744573460,450.842057
ubuntu-linux,ecb,encrypt,8388608,28,100,1773.450038,17.734500380,451.098132
ubuntu-linux,ecb,encrypt,8388608,29,100,1774.942355,17.749423550,450.718863
ubuntu-linux,ecb,encrypt,8388608,30,100,1774.442461,17.744424610,450.845839
ubuntu-linux,ecb,decrypt,8388608,1,100,697.550052,6.975500520,1146.871107
ubuntu-linux,ecb,decrypt,8388608,2,100,698.157973,6.981579730,1145.872469
ubuntu-linux,ecb,decrypt,8388608,3,100,696.250142,6.962501420,1149.012333
ubuntu-linux,ecb,decrypt,8388608,4,100,696.414930,6.964149300,1148.740450
ubuntu-linux,ecb,decrypt,8388608,5,100,694.479477,6.944794770,1151.941888
